	modification	7.930750311088832
	filed	7.705461368135976
	time	7.1600677664577645
	money	7.000605790753605
	account	6.982425494773897
	payments	6.866926311695263
	after	6.737675351419239
	i'm	6.701918688268148
	had	6.638135615055151
	years	6.385694490333023
	need	6.266918698862078


IntellectualPropertyQuestions		1609.2079209196095
	own	33.69386335819979
	any	32.48965279377562
	rights	30.64886156016471
	would	29.359378795635603
	use	28.210012406301942
	business	26.602306271028944
	software	22.87233960173353
	our	19.121496536785802
	like	17.759396844994694
	website	17.674492544812605
	i'm	16.03634253260308
	developed	14.651522323673364
	idea	13.43030893908982
	about	13.331816648550854
	work	13.23572482515769
	myself	12.915403543714199
	make	12.667097316319738
	property	12.110496322041936
	them	11.897520491204403
	making	11.670253565986032


TaxQuestions		1529.011213723888
	tax	68.74347702470799
	taxes	44.67697483669138
	money	21.93832556621261
	business	21.435365539662307
	our	18.41166133899677
	irs	17.960809386701012
	income	16.436368564141567
	state	16.23341311057768
	llc	15.869454972610335
	back	12.461717519404647
	services	11.816998632641589
	because	11.72150388734433
	account	10.8223226982402
	take	10.759672013207716
	any	10.228942555803556
	now	9.925266717110665
	years	9.841017501525513
	should	9.75601857956719
	law	9.730958670379582
	about	9.582330832028076


ImmigrationQuestions		6806.145368090789
	visa	133.48432725597516
	card	130.8195613039282
	green	123.95271016676476
	citizen	121.82204386918437
	years	86.45151158662513
	married	82.73749600754574
	i'm	66.92382687288803
	would	65.20440650188348
	immigration	62.99958406435467
	husband	61.76451662214684
	apply	56.990832039036775
	file	51.57749924138841
	resident	51.0
	now	48.46281426676187
	citizenship	48.0
	want	47.40156379780705
	here	47.19783499009744
	back	45.81987295051753
	country	43.9715513916493
	work	43.968828080605405


TechnologyQuestions		232.6461210078359
	agreement	12.229819956506834
	license	8.497637994297767
	software	8.002807222482513
	our	7.149834044147664
	technology	6.797716109100055
	issues	6.0
	licensing	5.005981223162383
	any	4.010177016256856
	distributor	4.0
	wants	3.947491575872997
	which	3.8053187132576722
	being	3.5242116705334716
	would	3.1315172158030213
	into	3.060722106793664
	royalty	3.0
	partnership	2.996881310392533
	consulting	2.9802640457542124
	firm	2.9696376731929277
	agreements	2.9458791177743566
	able	2.8309101907782046


LeasingQuestions		1624.9280969516203
	lease	55.35603778864837
	rent	47.171228563673
	landlord	35.24505591365987
	apartment	18.593614241471858
	property	18.3244558131794
	tenant	17.292421776191276
	notice	16.24840464687426
	owner	15.96675223774156
	new	15.635225964175657
	month	15.291077002641199
	our	14.03460015542661
	any	13.985896209257053
	eviction	13.856831271881537
	deposit	13.667604412735365
	days	12.94616776383698
	contract	12.827574849042962
	rental	12.537310953232442
	after	12.204560403808395
	house	11.592979718805845
	security	11.13175402531686


VentureCapitalQuestions		258.59559711115276
	investor	9.83808554714572
	startup	8.410678835820532
	investors	8.064720539120549
	term	7.933111359755568
	our	7.402268472643488
	sheet	5.976537704582542
	should	4.378806584715309
	raise	3.9889502062493203
	founders	3.963669014122841
	wants	3.889836171674772
	venture	3.772885891438865
	some	3.5127018538075774
	which	3.4181951685094334
	equity	3.1188485882791794
	talking	2.997514060075183
	uses	2.996646260566533
	valuation	2.954679779580866
	condition	2.9349174566129337
	schedule	2.924828973081937
	terms	2.9000386870186543


PrivateEquityLawQuestions		198.1452592544072
	like	9.541097484924068
	equity	9.406407949242832
	i'd	7.99591372165416
	agreement	5.9971988388613315
	startup	4.870736207745821
	founder	4.866246507277975
	create	3.9999963910269027
	year	3.998969804156074
	been	3.4101700193292834
	par	3.287091747790445
	incorporate	3.0261790943005957
	include	2.9868268950768817
	i'm	2.610836785249667
	value	2.41730096059668
	need	2.326998733106427
	long	2.0204125768211036
	just	2.017090975555363
	etc	2.0037458656599587
	one	2.0
	possible	1.9999946229289236


FinanceQuestions		1004.1115203540862
	loan	15.398531994422655
	money	14.71527729999882
	debt	13.960034294284753
	account	12.596358344891685
	without	10.881965235154727
	business	9.957063035673915
	take	8.203121933469482
	traded	7.999821172401232
	companies	7.859516585175756
	which	7.829598025901867
	about	7.703024891985342
	personal	7.258925685353375
	i'm	7.220099148410603
	only	7.039120542581897
	agreement	7.025097694935417
	him	6.570646305066527
	legally	6.078262415377354
	assets	5.999994820659944
	publicly	5.99981247919072
	partner	5.994352138116621


PatentQuestions		1272.4157052444061
	patent	87.81574506169864
	idea	41.86242411497799
	product	41.1704352820121
	should	21.32232477030057
	would	19.35380248804854
	application	18.691909080057908
	file	17.423256287342227
	provisional	15.998531349478554
	protect	14.382773506612557
	sell	13.849720987729269
	before	13.567327530477343
	one	13.174855535688327
	patents	12.765014340659357
	filing	11.995008663474259
	first	11.939685053992019
	know	10.70444224526052
	need	10.433892025696828
	able	9.24869863587353
	like	9.040350029174082
	about	8.83741644434039


ConsumerQuestions		7829.37060270055
	car	137.1967549240381
	contract	104.51733581090245
	back	92.60907243025508
	money	85.04922343510104
	them	54.74388516885693
	vehicle	48.21300285687862
	court	48.04599048916701
	about	47.957397076238315
	been	47.68176690498953
	credit	46.99789407501781
	had	45.39088939050325
	take	44.64379787921566
	paid	44.632544586322
	now	44.449953401119984
	account	43.96372906746267
	after	42.96675316134041
	any	41.57142126293569
	want	40.86640714177536
	bought	40.8274157938338
	told	40.0967893097523


ConsumerInternetQuestions		228.13468177375256
	our	31.72780591625707
	users	16.44748697408888
	site	14.164194747157358
	submitted	13.999990979888453
	own	9.955970619169031
	rights	9.00544755730165
	networking	6.95811953139668
	social	6.952572536151034
	because	6.915391489132662
	website	6.500457896704402
	work	5.395935183044936
	attract	4.9999916564466185
	publishes	4.999933343678757
	been	4.999613967068045
	content	4.998055564825197
	materials	4.968864402246924
	fee	4.346846656953336
	charges	3.96955371662919
	auction	2.9984469701599465
	shipping	2.9179708378677285


CriminalQuestions		8171.811784568201
	court	91.87200380137479
	car	65.62182858739914
	case	62.522277684949316
	lawyer	60.73075791346464
	someone	52.03649761845879
	charged	51.52082780983997
	charges	50.894885836717975
	probation	49.96661404839976
	after	48.09123039581971
	been	48.088835120998446
	time	47.76710889061228
	police	47.389067516741655
	had	45.6595883123607
	state	45.229807608019335
	him	43.863502401312005
	now	41.17169214766395
	take	40.6582318113382
	against	40.30149435843137
	person	40.268812138353574
	years	40.06926981585475


SecuritiesQuestions		1668.048388307759
	stock	26.17296540282016
	need	25.479017636021382
	business	19.64411813774582
	startup	17.850805938695053
	sell	17.76869814216702
	our	15.135668575783576
	would	14.499668624163306
	any	14.404686092305878
	their	14.323374513158855
	work	14.296299076364939
	home	13.979407861906841
	want	13.891405191780763
	should	13.279081576650555
	about	13.258844336190458
	employees	12.294106146770575
	make	11.488424629515668
	employee	11.344996000763977
	who	10.989159180436188
	money	10.950321782496388
	register	10.8808142912563


BankingLawQuestions		303.05939987476256
	bank	18.810684100432177
	account	9.727065108978781
	new	8.789605454471939
	check	6.173313233402748
	loans	5.918728692322014
	loan	5.408383100383122
	trade	4.691901703807458
	business	4.555210346920544
	judgement	3.9995951155583005
	creditor	3.9989613334460037
	paying	3.9989275221268805
	after	3.965350497515236
	civil	3.910700261880739
	checks	3.9099023453422044
	york	3.900058428989904
	want	3.8887189904973503
	funds	3.6461298642070896
	money	3.543596419422114
	all	3.434607079706213
	credit	3.0049466902742656


BusinessInternetQuestions		236.0425176511611
	business	21.319851134361915
	starting	8.281885841263286
	online	6.200034748821345
	should	5.276697886047586
	any	5.219613543685264
	issues	4.994409818493409
	web	3.988601838421565
	need	3.9312699687357733
	small	3.7241049614913235
	name	3.6407074757948106
	type	3.6010650367687496
	about	3.3104078597834548
	license	3.2894995360806285
	service	3.117115112915107
	would	3.0612631138884754
	loan	3.0
	hosting	2.9935854706855825
	done	2.9901072720226933
	register	2.9097929269965617
	corporations	2.895960462172167


eCommerceLawQuestions		239.58703985242335
	business	11.368648508758165
	need	6.645933057161917
	internet	6.297041771365083
	online	5.877321276176469
	know	5.315599291367971
	delaware	4.906856614796497
	open	4.850517973308955
	selling	4.479905343084156
	would	4.041783008305897
	should	4.01521779164613
	ebay	3.992846053684031
	start-up	3.9905645081906047
	over	3.7480179648400385
	all	3.6601518589405027
	incorporated	3.6521948741872805
	via	3.604997815063843
	sell	3.3013673612813164
	state	3.0568917558664626
	knowledge	2.9941336930396165
	incorporate	2.9881775881623582


InternetLawQuestions		303.2488757959505
	website	21.325599368879715
	site	8.53484738606772
	our	7.249871400259812
	supported	5.999741060445636
	web	5.286627106885431
	users	4.937795891440904
	only	4.716767843693379
	content	4.134781716390239
	internationally	3.9873420860280016
	revenue	3.983613478229658
	i'm	3.9734175145673047
	advertising	3.9698211242097714
	accept	3.9688457908220975
	file	3.9154620764614436
	other	3.8995871637004114
	like	3.7821527970047537
	websites	3.550188066505144
	terms	3.473132741796012
	where	3.4258460418832364
	project	3.29386886296411


EntertainmentLawQuestions		69.25818689794953
	license	2.997825848898323
	video	2.9972993932468617
	shows	2.012824646222118
	parties	2.0
	material	1.9999966718694162
	consequences	1.9990740205443398
	maintain	1.9976414997767713
	releases	1.9964207148266675
	circumstances	1.995011108414284
	being	1.9841476992888827
	name	1.9414135262982952
	public	1.8697969702204698
	opening	1.7310223784103247
	i'm	1.6509237091415319
	it's	1.5794586106255508
	written	1.5335813046668774
	site	1.4686167849403582
	need	1.2726475718985533
	any	1.0690760054797885
	hiring	1.0


FinancialQuestions		278.34234252400086
	money	10.690541862578025
	court	5.551910555429245
	adviser	4.99984951556578
	payment	4.911427076610347
	taking	4.508422033128465
	loan	4.40206554462099
	had	4.015586503985366
	over	4.0
	financial	3.985050819068852
	policies	3.977868613027714
	took	3.879556820676492
	family	3.779027775160846
	car	3.67550015122765
	their	3.6181312999296353
	now	3.6000584553273884
	years	3.5045750068583246
	taken	3.0
	papers	2.999994397614651
	mean	2.9999831739058784
	fraud	2.9951115719664134


GovernmentQuestions		96.8336718990846
	school	6.989940667197427
	pot	2.9741342820299064
	personal	2.8442400008491338
	partners	2.7558352414966065
	two	2.51899355983041
	i'm	2.10924999110289
	medical	2.0
	children	1.9999935378108404
	act	1.9994715651803103
	road	1.99799902461786
	mediation	1.9898449489193863
	reimburse	1.9682542121688027
	through	1.8361939700293852
	general	1.7858184370448755
	type	1.7302502308109113
	would	1.7153303378786078
	their	1.641110818411823
	own	1.6087406625592817
	must	1.5538219364564367
	limited	1.5174403173251272


EmployeeBenefitsLawQuestions		194.62306895972876
	would	5.743414657954771
	employer	5.53486837876983
	5000	3.999574425507601
	paycheck	3.7861723607286253
	signed	3.3487010837955404
	him	3.0762437344984717
	employee	3.00006627810862
	union	3.0
	screen	2.9998749354329988
	bonus	2.946556599180076
	drug	2.92517427184295
	august	2.8792791564076756
	why	2.621626054305179
	unpaid	2.390512075574929
	off	2.3545557858915993
	work	2.300265082933813
	full	2.275066870039844
	cash	2.1638837144191654
	benefits	2.1293634175521707
	taxes	2.0903159793677757


Franchises&FranchisingQuestions		80.66046276218013
	franchise	3.9999994457585237
	concept	3.8064179113955503
	them	3.3552332716813
	had	3.0092078538418394
	corporation	2.9999975368326615
	coach	2.996392277238262
	would	2.0049812467080477
	person	2.0
	prior	1.9999967340101479
	convicted	1.9999963805438612
	owner	1.9999936939750786
	licensed	1.9952205919576684
	i'm	1.991775756688635
	restaurant	1.990714458700539
	fee	1.9854638752717504
	store	1.5502551806946674
	another	1.200458147821371
	sale	1.006017806337353
	month	1.0059925227870767
	other	1.002868108192279


SoftwareQuestions		152.3948035900131
	software	22.682901277509583
	license	6.475403770603432
	mobile	4.987302867543711
	some	4.487128705244457
	online	4.292137402980726
	intellectual	3.2514532451552065
	separate	2.9936473861108346
	through	2.9523638122400957
	program	2.927544682637189
	licensing	2.9200276729740127
	phone	2.8775450596869803
	document	2.8753624070260133
	sort	2.8363370629201636
	property	2.726680476264058
	about	2.6704859154774585
	use	2.3699618483701306
	new	2.176813365857789
	users	2.1525205731752988
	annual	1.997987751504316
	store	1.997273354374405


WebApplicationDevelopmentQuestions		95.02696836392239
	their	4.487383313945547
	app	3.99599323489447
	terms	3.6770297365922127
	cell	2.995502320090745
	transfer	2.832475954665041
	software	2.8138608901609814
	any	2.608460249157592
	service	2.4661717227889293
	clients	2.1677476309373547
	phone	2.121084158718771
	applied	1.9999316086161456
	debt	1.999931591020252
	convertible	1.9966795914534146
	location	1.994042543064617
	typical	1.987524098960555
	signed	1.9531719570391814
	need	1.8489482190172506
	assignment	1.7561410706188696
	same	1.6118016302580478
	starting	1.5283495369900728


CaliforniaQuestions		355.8353183005235
	contractor	12.273908183987908
	business	11.251888823831422
	allowed	9.369944995912302
	request	8.960197555856574
	form	7.995449759047586
	discovery	5.999276568116719
	any	5.763317821752997
	during	5.565844065029134
	days	5.38133316845508
	california	5.271541305371542
	civil	4.996571605103948
	set	4.988391785051053
	court	4.3466039434847925
	requests	3.999991996490036
	entity	3.999970774358431
	student	3.9997806718033724
	time	3.996346945416418
	shop	3.6590662521925843
	limited	3.0042977001012456
	possible	3.0042049129051485


LegalQuestions		332.42520687399286
	going	7.23550072282362
	someone	5.6904438161034445
	legally	5.259528631510406
	officer	5.0
	claims	4.671520473791547
	take	4.612629316018737
	car	4.318609993611216
	small	4.181344589234123
	search	4.0
	inc	3.9995978034406123
	payments	3.7984865887998427
	stop	3.7792531045714526
	restraining	3.765607646853069
	court	3.6354419318883373
	issue	3.6316293068320498
	guy	3.6054859944789577
	even	3.421141790091812
	baby	3.371246560578709
	phone	3.2774972122138215
	party	3.2464428006741417


PartnershipQuestions		475.0225598010942
	partner	21.71886783317075
	business	17.91191535162094
	partnership	16.43287739646927
	agreement	8.714465892568041
	llc	8.462303795021217
	new	6.801867656663379
	him	6.564795805101133
	also	6.282437921623094
	trying	5.979499579996942
	i'm	5.846118133510706
	our	5.519937172898696
	been	5.398946969032815
	well	5.0701674507719865
	help	4.897414271372953
	dissolve	4.8302325452050265
	buy	4.606772720187212
	one	4.496827702191881
	starting	4.366715798074633
	where	4.341135922276209
	duty	3.9997894632472626


WebDesignDevelopmentQuestions		58.85710301214485
	developer	5.992360433775363
	more	2.996262805139068
	data	2.99625890209624
	project	2.6985091290085315
	liability	2.6498232215253243
	finding	1.9978562486960323
	milestones	1.9964464586510755
	corp	1.9950519933105517
	options	1.9218825061077036
	plan	1.7957087702545722
	into	1.7162090847365936
	llc	1.5591915754731525
	set	1.524128170360569
	stock	1.5106235163059043
	any	1.4081019506902377
	very	1.0900202195435162
	turns	0.9105822328985543
	another	0.8473432244642694
	partner	0.8254415634012789
	these	0.8207311916431532


HealthCareQuestions		282.3059270280385
	hospital	10.491817385508458
	group	9.999980439327071
	insurance	8.878519547297852
	health	6.999908236742618
	employee	6.998993019709371
	wife	5.99985040758974
	medical	5.962130732003751
	only	5.823804056285257
	work	4.987773632631158
	shot	3.9999721086781803
	north	3.9999243510655837
	might	3.999479251022116
	recourse	3.9963298373376728
	carolina	3.996209496294119
	access	3.9888693349058366
	incorporate	3.959794337436249
	corporation	3.9444044205514492
	business	3.860671563997874
	him	3.5159296200670025
	laws	3.0


InsuranceQuestions		211.21591326647615
	insurance	17.398151513950417
	vehicle	6.839943122772648
	accident	6.743362078033757
	liability	4.958147053239454
	damages	4.645380686574118
	damage	3.982881931418634
	plaintiff	3.968138011384398
	defendant	3.9211613751549
	hit	3.7553021683108563
	had	3.7135690618506763
	car	3.623382237953135
	therapy	3.0
	need	2.9928701301074754
	receive	2.594951865070679
	about	2.5675360243739105
	driver	2.550868264362249
	work	2.0147068046807393
	all	2.004834426331452
	life	2.0018700778124336
	policy	2.001449158684659


InternetQuestions		246.18820979052757
	website	7.16489994986668
	would	6.379808026908609
	privacy	5.999949030733774
	policy	5.999097205584063
	better	5.977659037163319
	support	5.910306351095475
	our	5.772972405238404
	liability	4.997672529743826
	future	4.980342461933031
	subsidiary	4.9289593340564215
	need	4.77505248782204
	service	4.285439839401237
	llc	4.001158072730464
	funded	3.9992186305774475
	providing	3.9910913017693224
	company's	3.9543426123241874
	co-founder	3.878036744549838
	should	3.7005916270334005
	venture	3.40209029905035
	any	3.093343867769709


PersonalInjuryQuestions		4637.552441069761
	accident	76.22545066795897
	sue	74.05104257284135
	insurance	59.55103972190175
	car	55.006556414005914
	case	47.226884711487315
	injury	44.18300489728175
	lawyer	41.990554553434315
	had	40.00897269866533
	now	37.643267625679634
	work	35.134696751959254
	should	34.93558443525307
	who	33.4487227301748
	person	31.340101457463582
	after	30.094540082743258
	medical	27.433793956710748
	about	25.67435188124694
	take	25.54653736788159
	doctor	25.32740698939243
	any	24.405347835845912
	lawsuit	24.29330539444541


InternationalBusinessLawQuestions		204.70024885314857
	country	7.965275448485436
	law	6.485614536256736
	required	6.335147217000352
	foreign	4.529841137243039
	contractor	3.982184068657629
	meeting	3.9582192470250663
	should	3.7978797579038215
	agreement	3.785575738978737
	paperwork	3.775666766148145
	family	3.737370647810821
	shareholder	3.684874343563269
	where	3.009770969601751
	rights	3.0
	countries	2.999587923980419
	goods	2.994339828951474
	doing	2.972617557603501
	those	2.9688649211388656
	overseas	2.9213511693097116
	made	2.8984464022644154
	here	2.876631187013099


AdministrativeLawQuestions		271.0155959463512
	without	6.38801174678897
	money	5.660751788149573
	name	5.194251200950211
	been	4.703816671761075
	mother	4.155965216231035
	court	4.035597007920831
	him	4.005213778602953
	son	4.0
	i'm	3.9576363099387843
	say	3.8875686342309934
	any	3.851845191223847
	cost	3.8102617282779567
	lawyer	3.2843203700489703
	legally	3.1225526858227486
	back	3.012314476113419
	change	3.0114913710040323
	housing	2.999991252534087
	date	2.985149781120002
	help	2.9770041985459432
	just	2.894890713919824


AntitrustLawQuestions		112.31692150270229
	indian	3.973572377927742
	relative	3.0
	allow	2.999275590662935
	lease	2.998260901127833
	car	2.9783423958308792
	conflict	2.9770697331269127
	interest	2.9396659483423235
	payment	2.9036942241897714
	one	2.865445987939939
	case	2.6829947721662846
	make	2.649647369609538
	state	2.459461756146301
	any	2.3056672414287958
	attorney	2.175371091061039
	sign	2.0006533400533644
	once	2.0
	landlord	1.997681121779306
	currently	1.9961951474675388
	full	1.9895156753957774
	revenue	1.9764670115487446


UnfairCompetitionQuestions		208.6603336173193
	software	8.556776471074617
	time	6.505104965734876
	our	6.487025533227753
	retail	5.820286967697671
	business	5.786136093837108
	any	5.627947717387477
	restaurants	3.9999960239013523
	potential	3.999955826124877
	customers	3.99981751468487
	small	3.999553497402817
	information	3.999198041409274
	were	3.9972392223810944
	would	3.5250154428392286
	called	3.4124741024514025
	anything	2.9960187597507266
	competitors	2.974937548877657
	much	2.9389925350514625
	options	2.9264782439849517
	claiming	2.686906376766
	them	2.598957303551143


AdvertisingLawQuestions		233.69160080576683
	name	9.306746754034286
	without	8.657865015024505
	our	5.02373462805225
	advertising	5.01394726466351
	idea	4.981785415354616
	using	4.965928332010684
	sell	4.6649443395322585
	logo	4.627891184305526
	use	4.238741449132395
	them	4.136079319581493
	bags	3.9999274393329527
	protect	3.998486704673698
	lawsuit	3.9950413597144023
	against	3.766621634005291
	image	3.4737193342583876
	permission	3.4727607888004908
	want	3.257447952611745
	great	2.998335391846661
	trademarked	2.995685155642113
	party	2.9710594274641555


EducationQuestions		299.82684285860483
	business	7.20983347288208
	our	5.272228222801584
	been	5.1789250644181735
	would	4.987172193744902
	state	4.510468318987632
	being	4.201501706307987
	mother	4.0
	corporation	3.999994054810867
	could	3.9985295264808514
	bank	3.996759509592739
	loans	3.9603041670525947
	new	3.8657040058323884
	personal	3.8246224980236505
	laws	3.748887664995437
	sue	3.520287994777216
	sued	3.429260896200547
	private	3.1159511278461274
	came	3.0
	holders	2.9999912611174615
	share	2.99938755760452


ConsultingLawQuestions		137.40001302068939
	license	4.993399424549258
	business	4.9879675319008525
	sales	3.9984452881356174
	best	3.994596244845586
	would	3.696871643073452
	financial	3.2812875009387152
	should	3.008331486945872
	adviser	2.998140432761515
	event	2.995548156709181
	consulting	2.8836977741258822
	starting	2.4365206000083086
	unfair	1.9999837336121646
	sue	1.999983223641466
	organization	1.9999773006175245
	dealership	1.9998528189392926
	car	1.999746591193876
	follow	1.9993889622332301
	suit	1.9985309046903796
	engineer	1.9983155864418969
	contractors	1.9958320225193495


AppellatePracticeQuestions		159.32020986733846
	court	10.152512205248017
	appeal	6.991839061883829
	grounds	4.0
	defendant	3.9996018242374487
	days	3.8564145265495937
	without	3.7065438532221826
	mean	3.0
	complaint	2.998302761874979
	supreme	2.9664134109745666
	file	2.315619061840882
	after	2.07413213661851
	small	2.0
	defendant's	1.999878290407386
	preliminary	1.9998162174848861
	hold	1.9996580823021535
	present	1.9994911021252153
	right	1.9992194454326058
	hearing	1.9983318975874438
	required	1.9979806328151066
	files	1.9977498573747463


PrivacyQuestions		293.1953430942957
	facebook	9.970838529736083
	their	6.308010923534538
	user	5.939558731880071
	home	5.384669932343114
	about	4.316797011787641
	who	4.31135351939098
	rental	3.9547512713937647
	over	3.8146375313919387
	account	3.7312352838533167
	them	3.0399396282241193
	negligence	3.0
	fence	2.99953551403319
	boss	2.9682914789174233
	present	2.9217115531999887
	issue	2.914784535864271
	grand	2.906786690825506
	property	2.900165469275103
	jury	2.86716891266527
	i'm	2.8648745713398824
	lawsuit	2.715084908392913


InformationTechnologyQuestions		101.78893370678779
	our	4.809620899650652
	magazine	2.996330631075293
	client	2.8225508321880444
	form	2.8030731999231713
	forming	2.6639208047195755
	website	2.60463008642761
	service	2.571017860536199
	other	2.5362387775370276
	all	2.3968705409386173
	operations	2.0999984367747655
	would	2.0637177120670906
	support	1.999920032646937
	taxes	1.9998483996017518
	reverse	1.9880261256950411
	india	1.9767705803877387
	much	1.9759127205171316
	take	1.9718380733782235
	software	1.967900699414445
	got	1.9630111755210815
	non-profit	1.9134746400568767


ConstructionLawQuestions		153.73371775483827
	contractor	7.606958299903151
	home	7.567567794598537
	work	5.863300486376236
	contracts	4.677053264819057
	contract	4.523117361427531
	paid	3.7388997346052992
	check	2.9979436041533574
	payment	2.99582349968027
	hired	2.9911560969211832
